职位, 工资, 经验要求, 职位一级分类, 职位二级分类, 公司名称, 城市, 学历, 公司规模, 公司阶段, 公司业务领域
主编, 7, 1, 运营, 编辑, 本地宝, 深圳, 本科, 50, 成长型, 电子商务 · 生活服务
副主编, 9, 不, 运营, 编辑, 睿陟网络, 上海, 本科, 15, 初创型, 移动互联网 · O2O
副主编, 7, 1, 运营, 编辑, 创动诚讯, 北京, 学历不限, 50, 成长型, 广告营销 · 文化娱乐
主编, 7, 1, 运营, 编辑, 众筹之家, 深圳, 本科, 15, 成长型, 金融
总编助理, 4, 不, 职能, 行政, 玩车教授-汽车第一新媒体, 广州, 大专, 50, 成长型, 移动互联网 · 文化娱乐
总编, 30, 5, 运营, 编辑, 商会网, 上海, 本科, 150, 成长型, 移动互联网 · 社交网络
主编, 10, 3, 运营, 高端运营职位, 白熊科技, 杭州, 本科, 50, 成长型, 移动互联网
副主编, 7, 3, 运营, 编辑, 山东华平, 济南, 大专, 15, 初创型, 移动互联网 · 医疗健康
副主编, 12, 3, 运营, 编辑, 鲸鱼尾巴, 深圳, 本科, 50, 初创型, 移动互联网 · 电子商务
副主编（策划）, 9, 1, 运营, 编辑, 创动诚讯, 北京, 学历不限, 50, 成长型, 广告营销 · 文化娱乐
主编, 8, 1, 运营, 高端运营职位, 宅基地, 上海, 大专, 15, 初创型, 移动互联网 · 文化娱乐
主编, 6, 不, 运营, 编辑, 葡华数联, 银川, 学历不限, 15, 初创型, 移动互联网 · 电子商务
主编, 5, 1, 运营, 高端运营职位, 青狐科技, 成都, 大专, 15, 初创型, 电子商务
主编, 12, 1, 运营, 编辑, 双志科技, 北京, 本科, 50, 初创型, 移动互联网 · 数据服务
副主编, 15, 3, 运营, 编辑, 悦美网, 北京, 本科, 50, 成长型, 移动互联网 · O2O
副主编, 9, 1, 运营, 编辑, 醍醐艺术, 上海, 本科, 15, 初创型, 文化娱乐
主编, 6, 1, 运营, 高端运营职位, 汇智博纳, 北京, 本科, 15, 初创型, 移动互联网 · 教育
主编, 11, 1, 运营, 高端运营职位, 待着网, 北京, 本科, 15, 初创型, O2O · 文化娱乐
副主编, 3, 1, 运营, 编辑, 搜农坊, 长沙, 大专, 50, 初创型, 移动互联网 · 电子商务
主编/副主编, 7, 1, 运营, 编辑, LoudNews, 长沙, 本科, 15, 初创型, 移动互联网
